time,location,lat,lon,aqi,pm2_5,pm10,no2,o3,so2,nh3,temp,humidity,wind
2025-11-05 02:26:32.043797,Lajpat Nagar,28.5672,77.2433,195,195,132,19.5,2.3,2.6,0,20.08,88,0
2025-11-05 02:26:32.559303,Mayur Vihar,28.6034,77.29,213,213,156,27.2,2.1,4.1,0,20.14,88,0
2025-11-05 02:26:33.070928,Vasant Kunj,28.527,77.15,139,139,79,1.4,0.5,2.2,0,19.72,88,0
2025-11-05 02:26:33.584799,Delhi University,28.6863,77.209,190,190,126,115,0.9,8.6,0,20.07,88,0
2025-11-05 03:38:32.065685,Connaught Place,28.6315,77.2167,178,178,101,4.8,6.2,6.5,0,22.06,83,1.03
2025-11-05 03:38:32.771327,Karol Bagh,28.6517,77.1907,178,178,101,4.8,6.2,6.5,0,21.97,83,1.03
2025-11-05 03:38:33.473676,Chandni Chowk,28.6562,77.23,218,218,144,22.6,10.4,9.2,0,22.01,83,1.03
2025-11-05 03:38:34.182036,Dwarka,28.5921,77.046,192,192,131,32.5,6.7,7,0,22.1,83,1.03
2025-11-05 03:38:34.885460,Saket,28.5245,77.2066,153,153,89,9.4,3.8,2.2,0,21.98,83,1.03
2025-11-05 03:38:35.590900,Rohini,28.736,77.12,191,191,143,8.8,11.1,1.5,0,22.06,83,1.03
2025-11-05 03:38:36.293562,Lajpat Nagar,28.5672,77.2433,195,195,130,18.4,13.4,2.5,0,22.08,83,1.03
2025-11-05 03:38:37.001386,Mayur Vihar,28.6034,77.29,192,192,138,22.1,6.7,3.8,0,22.14,83,1.03
2025-11-05 03:38:37.702057,Vasant Kunj,28.527,77.15,153,153,89,9.4,3.8,2.2,0,21.72,83,1.03
2025-11-05 03:38:38.405781,Delhi University,28.6863,77.209,197,197,118,16.2,9.9,8.5,0,22.07,83,1.03
2025-11-05 04:13:21.057427,Connaught Place,28.6315,77.2167,181,181,105,5.6,6.6,6.8,0,23.06,78,1.03
2025-11-05 04:13:21.671110,Karol Bagh,28.6517,77.1907,181,181,105,5.6,6.6,6.8,0,22.97,78,1.03
2025-11-05 04:13:22.283770,Chandni Chowk,28.6562,77.23,211,211,139,20.8,9.5,9.6,0,23.01,78,1.03
2025-11-05 04:13:22.893250,Dwarka,28.5921,77.046,192,192,131,32.5,6.7,7,0,23.1,78,1.03
2025-11-05 04:13:23.498385,Saket,28.5245,77.2066,154,154,92,11.1,4.8,2.3,0,22.98,78,1.03
2025-11-05 04:13:24.125175,Rohini,28.736,77.12,191,191,143,8.8,11.1,1.5,0,23.06,78,1.03
2025-11-05 04:13:24.745406,Lajpat Nagar,28.5672,77.2433,195,195,130,18.4,13.4,2.5,0,23.08,78,1.03
2025-11-05 04:13:25.357246,Mayur Vihar,28.6034,77.29,192,192,138,22.1,6.7,3.8,0,23.14,78,1.03
2025-11-05 04:13:25.962972,Vasant Kunj,28.527,77.15,154,154,92,11.1,4.8,2.3,0,22.72,78,1.03
2025-11-05 04:13:26.575038,Delhi University,28.6863,77.209,193,193,114,15.4,10.9,8.6,0,23.07,78,1.03
2025-11-05 05:11:13.115308,Connaught Place,28.6315,77.2167,192,192,120,8,14.1,9.6,0,25.06,65,2.06
2025-11-05 05:11:13.967210,Karol Bagh,28.6517,77.1907,192,192,120,8,14.1,9.6,0,24.97,65,2.06
2025-11-05 05:11:14.644588,Chandni Chowk,28.6562,77.23,184,184,108,10.5,6.6,10,0,25.01,65,2.06
2025-11-05 05:11:15.323614,Dwarka,28.5921,77.046,202,202,160,25.6,13.9,6.4,0,25.1,65,2.06
2025-11-05 05:11:15.978532,Saket,28.5245,77.2066,154,154,103,13.7,15.6,2.3,0,24.98,65,2.06
2025-11-05 05:11:16.633883,Rohini,28.736,77.12,176,176,117,7,24.3,1.8,0,25.06,65,2.06
2025-11-05 05:11:17.288374,Lajpat Nagar,28.5672,77.2433,198,198,114,12.4,27.1,3,0,25.08,65,2.06
2025-11-05 05:11:17.944452,Mayur Vihar,28.6034,77.29,180,180,119,21.8,13,3.9,0,25.14,65,2.06
2025-11-05 05:11:18.603050,Vasant Kunj,28.527,77.15,154,154,103,13.7,15.6,2.3,0,24.72,65,2.06
2025-11-05 05:11:19.245230,Delhi University,28.6863,77.209,178,178,100,15.2,19.7,9.4,0,25.07,65,2.06
2025-11-05 06:15:32.929142,Connaught Place,28.6315,77.2167,130,130,74,9.1,18.5,15.1,0,26.06,65,2.06
2025-11-05 06:15:33.438088,Karol Bagh,28.6517,77.1907,130,130,74,9.1,18.5,15.1,0,25.97,65,2.06
2025-11-05 06:15:33.944112,Chandni Chowk,28.6562,77.23,169,169,90,12.4,5.7,10.2,0,26.01,65,2.06
2025-11-05 06:15:34.459528,Dwarka,28.5921,77.046,163,163,115,15.6,28.3,5.7,0,26.1,65,2.06
2025-11-05 06:15:34.965802,Saket,28.5245,77.2066,159,159,98,13.7,22.3,2.2,0,25.98,65,2.06
2025-11-05 06:15:35.479457,Rohini,28.736,77.12,168,168,114,5.3,32.6,1.8,0,26.06,65,2.06
2025-11-05 06:15:35.988853,Lajpat Nagar,28.5672,77.2433,160,160,82,12.5,35.5,2.7,0,26.08,65,2.06
2025-11-05 06:15:36.551542,Mayur Vihar,28.6034,77.29,181,181,116,13.2,21.5,3.5,0,26.14,65,2.06
2025-11-05 06:15:37.055392,Vasant Kunj,28.527,77.15,159,159,98,13.7,22.3,2.2,0,25.72,65,2.06
2025-11-05 06:15:37.565233,Delhi University,28.6863,77.209,169,169,100,14.6,31.8,9.1,0,26.07,65,2.06
2025-11-05 07:10:28.160844,Connaught Place,28.6315,77.2167,160,160,101,8.8,26,6.4,0,26.06,61,3.09
2025-11-05 07:10:28.713799,Karol Bagh,28.6517,77.1907,160,160,101,8.8,26,6.4,0,25.97,61,3.09
2025-11-05 07:10:29.261784,Chandni Chowk,28.6562,77.23,173,173,104,10.1,8.7,10.5,0,26.01,61,3.09
2025-11-05 07:10:29.821164,Dwarka,28.5921,77.046,160,160,92,13.5,43.7,5.4,0,26.1,61,3.09
2025-11-05 07:10:30.461002,Saket,28.5245,77.2066,178,178,101,12.1,28.2,1.4,0,25.98,61,3.09
2025-11-05 07:10:31.047865,Rohini,28.736,77.12,159,159,95,4.2,40,1.8,0,26.06,61,3.09
2025-11-05 07:10:31.605915,Lajpat Nagar,28.5672,77.2433,162,162,89,18.9,49.6,3.1,0,26.08,61,3.09
2025-11-05 07:10:32.160328,Mayur Vihar,28.6034,77.29,162,162,95,12.7,36.1,3.5,0,26.14,61,3.09
2025-11-05 07:10:32.726880,Vasant Kunj,28.527,77.15,178,178,101,12.1,28.2,1.4,0,25.72,61,3.09
2025-11-05 07:10:33.305254,Delhi University,28.6863,77.209,162,162,97,12.2,34.5,8.5,0,26.07,61,3.09
2025-11-05 08:14:21.828929,Connaught Place,28.6315,77.2167,164,164,107,6.1,31.2,8.2,0,27.06,57,3.09
2025-11-05 08:14:22.538177,Karol Bagh,28.6517,77.1907,164,164,107,6.1,31.2,8.2,0,26.97,57,3.09
2025-11-05 08:14:23.251321,Chandni Chowk,28.6562,77.23,170,170,104,14.9,16,13.7,0,27.01,57,3.09
2025-11-05 08:14:23.957325,Dwarka,28.5921,77.046,157,157,93,12.3,48.1,5.4,0,27.1,57,3.09
2025-11-05 08:14:24.659546,Saket,28.5245,77.2066,155,155,87,8.8,37.9,3.3,0,26.98,57,3.09
2025-11-05 08:14:25.366861,Rohini,28.736,77.12,151,151,83,3.2,49.3,1.8,0,27.06,57,3.09
2025-11-05 08:14:26.071395,Lajpat Nagar,28.5672,77.2433,152,152,78,67.6,72.2,7.1,0,27.08,57,3.09
2025-11-05 08:14:26.774843,Mayur Vihar,28.6034,77.29,158,158,99,11.9,49.5,3.3,0,27.14,57,3.09
2025-11-05 08:14:27.475916,Vasant Kunj,28.527,77.15,155,155,87,8.8,37.9,3.3,0,26.72,57,3.09
2025-11-05 08:14:28.184476,Delhi University,28.6863,77.209,118,118,85,10.1,39.3,8.6,0,27.07,57,3.09
2025-11-05 09:11:57.559828,Connaught Place,28.6315,77.2167,171,171,104,5.7,32.9,6.7,0,28.06,54,2.57
2025-11-05 09:11:58.218379,Karol Bagh,28.6517,77.1907,171,171,104,5.7,32.9,6.7,0,27.97,54,2.57
2025-11-05 09:11:58.873112,Chandni Chowk,28.6562,77.23,157,157,84,10.5,26.1,13.9,0,28.01,54,2.57
2025-11-05 09:11:59.532015,Dwarka,28.5921,77.046,154,154,96,11.3,55.4,5.4,0,28.1,54,2.57
2025-11-05 09:12:00.188319,Saket,28.5245,77.2066,155,155,87,6.8,40.8,4,0,27.98,54,2.57
2025-11-05 09:12:00.861916,Rohini,28.736,77.12,143,143,84,3.4,60.4,1.7,0,28.06,54,2.57
2025-11-05 09:12:01.528338,Lajpat Nagar,28.5672,77.2433,149,149,88,22.3,91,3.5,0,28.08,54,2.57
2025-11-05 09:12:02.196682,Mayur Vihar,28.6034,77.29,160,160,106,8.7,49.7,4.1,0,28.14,54,2.57
2025-11-05 09:12:02.860495,Vasant Kunj,28.527,77.15,155,155,87,6.8,40.8,4,0,27.72,54,2.57
2025-11-05 09:12:03.506162,Delhi University,28.6863,77.209,142,142,80,9,43.2,8.6,0,28.07,54,2.57
2025-11-05 10:11:37.337609,Connaught Place,28.6315,77.2167,151,151,75,6.3,27.2,12.2,0,29.06,48,3.09
2025-11-05 10:11:37.853535,Karol Bagh,28.6517,77.1907,151,151,75,6.3,27.2,12.2,0,28.97,48,3.09
2025-11-05 10:11:38.364631,Chandni Chowk,28.6562,77.23,155,155,81,12.6,35.6,13.6,0,29.01,48,3.09
2025-11-05 10:11:38.875115,Dwarka,28.5921,77.046,154,154,107,10.3,65.7,5.4,0,29.1,48,3.09
2025-11-05 10:11:39.383498,Saket,28.5245,77.2066,151,151,89,6.3,40.4,4.1,0,28.98,48,3.09
2025-11-05 10:11:39.893718,Rohini,28.736,77.12,142,142,81,2.7,56.3,1.6,0,29.06,48,3.09
2025-11-05 10:11:40.414804,Lajpat Nagar,28.5672,77.2433,151,151,87,9.4,83.5,0.4,0,29.08,48,3.09
2025-11-05 10:11:40.925174,Mayur Vihar,28.6034,77.29,127,127,92,8.3,50.8,4.5,0,29.14,48,3.09
2025-11-05 10:11:41.431807,Vasant Kunj,28.527,77.15,151,151,89,6.3,40.4,4.1,0,28.72,48,3.09
2025-11-05 10:11:41.952564,Delhi University,28.6863,77.209,152,152,81,9.4,38.2,8,0,29.07,48,3.09
2025-11-05 11:08:54.719861,Connaught Place,28.6315,77.2167,50,37,50,5,24.4,16.1,0,29.06,45,3.09
2025-11-05 11:08:55.420146,Karol Bagh,28.6517,77.1907,50,37,50,5,24.4,16.1,0,28.97,45,3.09
2025-11-05 11:08:56.120513,Chandni Chowk,28.6562,77.23,151,151,75,11.2,35.8,13.3,0,29.01,45,3.09
2025-11-05 11:08:56.819429,Dwarka,28.5921,77.046,153,153,107,13.1,56.6,16.6,0,29.1,45,3.09
2025-11-05 11:08:57.546367,Saket,28.5245,77.2066,152,152,87,6.7,37.8,4.1,0,28.98,45,3.09
2025-11-05 11:08:58.238748,Rohini,28.736,77.12,118,118,69,2.6,56.4,1.6,0,29.06,45,3.09
2025-11-05 11:08:58.951939,Lajpat Nagar,28.5672,77.2433,142,142,81,9.9,76.5,0.2,0,29.08,45,3.09
2025-11-05 11:08:59.648611,Mayur Vihar,28.6034,77.29,142,142,99,8.2,47,4.7,0,29.14,45,3.09
2025-11-05 11:09:00.349231,Vasant Kunj,28.527,77.15,152,152,87,6.7,37.8,4.1,0,28.72,45,3.09
2025-11-05 11:09:01.080566,Delhi University,28.6863,77.209,139,139,77,11.2,36.7,6.1,0,29.07,45,3.09
2025-11-05 12:19:13.247226,Connaught Place,28.6315,77.2167,110,110,72,6.3,23.1,10.6,0,28.06,44,3.09
2025-11-05 12:19:13.903392,Karol Bagh,28.6517,77.1907,110,110,72,6.3,23.1,10.6,0,27.97,44,3.09
2025-11-05 12:19:14.561623,Chandni Chowk,28.6562,77.23,151,151,75,15.3,26.4,5.7,0,28.01,44,3.09
2025-11-05 12:19:15.207137,Dwarka,28.5921,77.046,154,154,98,29,35.9,7.5,0,28.1,44,3.09
2025-11-05 12:19:15.869868,Saket,28.5245,77.2066,142,142,79,7.7,28.9,3.4,0,27.98,44,3.09
2025-11-05 12:19:16.526712,Rohini,28.736,77.12,127,127,75,3,56.1,1.6,0,28.06,44,3.09
2025-11-05 12:19:17.171998,Lajpat Nagar,28.5672,77.2433,151,151,80,9.3,59.8,0.1,0,28.08,44,3.09
2025-11-05 12:19:17.860655,Mayur Vihar,28.6034,77.29,124,124,90,21.1,33.7,4.7,0,28.14,44,3.09
2025-11-05 12:19:18.528923,Vasant Kunj,28.527,77.15,142,142,79,7.7,28.9,3.4,0,27.72,44,3.09
2025-11-05 12:19:19.195925,Delhi University,28.6863,77.209,137,137,76,12.3,32.6,6.5,0,28.07,44,3.09
2025-11-05 13:25:21.284890,Connaught Place,28.6315,77.2167,158,158,88,6.6,21.5,6.5,0,26.06,53,3.6
2025-11-05 13:25:21.956628,Karol Bagh,28.6517,77.1907,158,158,88,6.6,21.5,6.5,0,25.97,53,3.6
2025-11-05 13:25:22.630470,Chandni Chowk,28.6562,77.23,155,155,85,7.1,31.6,5.1,0,26.01,53,3.6
2025-11-05 13:25:23.292893,Dwarka,28.5921,77.046,149,149,99,35.9,23,6.4,0,26.1,53,3.6
2025-11-05 13:25:23.945082,Saket,28.5245,77.2066,132,132,78,8.8,14,2.9,0,25.98,53,3.6
2025-11-05 13:25:24.616691,Rohini,28.736,77.12,122,122,80,4.9,46.5,1.6,0,26.06,53,3.6
2025-11-05 13:25:25.290889,Lajpat Nagar,28.5672,77.2433,116,109,116,14.4,40.5,0.6,0,26.08,53,3.6
2025-11-05 13:25:25.960267,Mayur Vihar,28.6034,77.29,124,124,93,38.4,20.7,4,0,26.14,53,3.6
2025-11-05 13:25:26.619450,Vasant Kunj,28.527,77.15,132,132,78,8.8,14,2.9,0,25.72,53,3.6
2025-11-05 13:25:27.272793,Delhi University,28.6863,77.209,129,129,86,17.6,29,7.2,0,26.07,53,3.6
2025-11-05 14:10:22.566385,Connaught Place,28.6315,77.2167,159,159,90,7.4,13.2,12,0,26.06,53,3.6
2025-11-05 14:10:23.258681,Karol Bagh,28.6517,77.1907,159,159,90,7.4,13.2,12,0,25.97,53,3.6
2025-11-05 14:10:23.961973,Chandni Chowk,28.6562,77.23,163,163,98,15,26,4.9,0,26.01,53,3.6
2025-11-05 14:10:24.673961,Dwarka,28.5921,77.046,152,152,116,40.8,17.3,6.3,0,26.1,53,3.6
2025-11-05 14:10:25.368185,Saket,28.5245,77.2066,135,135,68,10.1,10.5,2,0,25.98,53,3.6
2025-11-05 14:10:26.125928,Rohini,28.736,77.12,163,163,114,6.9,38.7,1.7,0,26.06,53,3.6
2025-11-05 14:10:26.855528,Lajpat Nagar,28.5672,77.2433,152,152,103,23.9,21.8,1.5,0,26.08,53,3.6
2025-11-05 14:10:27.529673,Mayur Vihar,28.6034,77.29,156,156,112,40.5,16.2,3.6,0,26.14,53,3.6
2025-11-05 14:10:28.212974,Vasant Kunj,28.527,77.15,135,135,68,10.1,10.5,2,0,25.72,53,3.6
2025-11-05 14:10:28.920124,Delhi University,28.6863,77.209,162,162,116,21,20.9,6.8,0,26.07,53,3.6
2025-11-05 15:11:08.965503,Connaught Place,28.6315,77.2167,141,141,83,9.4,12.2,14.7,0,24.07,60,2.57
2025-11-05 15:11:09.697939,Karol Bagh,28.6517,77.1907,141,141,83,9.4,12.2,14.7,0,23.97,60,2.57
2025-11-05 15:11:10.400354,Chandni Chowk,28.6562,77.23,181,181,120,17.7,27.6,5.1,0,24.01,60,2.57
2025-11-05 15:11:11.198628,Dwarka,28.5921,77.046,171,171,137,37.5,19.4,5.7,0,24.1,60,2.57
2025-11-05 15:11:11.936501,Saket,28.5245,77.2066,154,154,78,10.3,7.9,1.9,0,23.98,60,2.57
2025-11-05 15:11:12.705983,Rohini,28.736,77.12,177,177,143,8.1,37.3,1.6,0,24.06,60,2.57
2025-11-05 15:11:13.389833,Lajpat Nagar,28.5672,77.2433,168,168,115,28.1,15.4,4.1,0,24.08,60,2.57
2025-11-05 15:11:14.073365,Mayur Vihar,28.6034,77.29,168,168,148,42.3,13.9,3.6,0,24.14,60,2.57
2025-11-05 15:11:14.759366,Vasant Kunj,28.527,77.15,154,154,78,10.3,7.9,1.9,0,23.72,60,2.57
2025-11-05 15:11:15.442083,Delhi University,28.6863,77.209,174,174,126,23.6,21.1,8.1,0,24.07,60,2.57
2025-11-05 16:13:04.778349,Connaught Place,28.6315,77.2167,181,181,129,9.2,13.1,9.8,0,24.06,57,2.57
2025-11-05 16:13:05.295549,Karol Bagh,28.6517,77.1907,181,181,129,9.2,13.1,9.8,0,23.97,57,2.57
2025-11-05 16:13:05.803320,Chandni Chowk,28.6562,77.23,217,217,149,11.7,29.4,10.8,0,24.01,57,2.57
2025-11-05 16:13:06.334639,Dwarka,28.5921,77.046,197,197,157,31.7,23.6,4.9,0,24.1,57,2.57
2025-11-05 16:13:06.849023,Saket,28.5245,77.2066,160,160,92,11.6,12.5,2.9,0,23.98,57,2.57
2025-11-05 16:13:07.365015,Rohini,28.736,77.12,207,207,161,7.8,31.2,1.7,0,24.06,57,2.57
2025-11-05 16:13:07.870910,Lajpat Nagar,28.5672,77.2433,190,190,130,25.6,17.2,5.1,0,24.08,57,2.57
2025-11-05 16:13:08.389624,Mayur Vihar,28.6034,77.29,184,184,165,37.2,15.8,3.6,0,24.14,57,2.57
2025-11-05 16:13:08.901179,Vasant Kunj,28.527,77.15,160,160,92,11.6,12.5,2.9,0,23.72,57,2.57
2025-11-05 16:13:09.415809,Delhi University,28.6863,77.209,187,187,143,22.8,20.2,8.8,0,24.07,57,2.57
2025-11-05 17:10:11.437667,Connaught Place,28.6315,77.2167,228,228,165,9.5,14.2,6.7,0,24.07,53,2.57
2025-11-05 17:10:12.100292,Karol Bagh,28.6517,77.1907,228,228,165,9.5,14.2,6.7,0,23.97,53,2.57
2025-11-05 17:10:12.749581,Chandni Chowk,28.6562,77.23,270,270,179,9.5,32.8,11.6,0,24.01,53,2.57
2025-11-05 17:10:13.408317,Dwarka,28.5921,77.046,234,234,167,18.9,29.1,5.8,0,24.1,53,2.57
2025-11-05 17:10:14.183487,Saket,28.5245,77.2066,189,189,128,14,11.6,3.9,0,23.98,53,2.57
2025-11-05 17:10:14.865883,Rohini,28.736,77.12,287,287,195,6.8,25.5,1.8,0,24.06,53,2.57
2025-11-05 17:10:15.524040,Lajpat Nagar,28.5672,77.2433,192,192,140,20,23.2,5.5,0,24.08,53,2.57
2025-11-05 17:10:16.165442,Mayur Vihar,28.6034,77.29,201,201,172,26,18.6,3.8,0,24.14,53,2.57
2025-11-05 17:10:16.826130,Vasant Kunj,28.527,77.15,189,189,128,14,11.6,3.9,0,23.72,53,2.57
2025-11-05 17:10:17.503241,Delhi University,28.6863,77.209,249,249,175,22.8,15.5,9.1,0,24.07,53,2.57
2025-11-05 18:14:19.102066,Connaught Place,28.6315,77.2167,268,268,177,10.2,9.5,12.8,0,23.06,49,3.6
2025-11-05 18:14:19.619775,Karol Bagh,28.6517,77.1907,268,268,177,10.2,9.5,12.8,0,22.97,49,3.6
2025-11-05 18:14:20.176797,Chandni Chowk,28.6562,77.23,287,287,185,9.2,27.1,11.4,0,23.01,49,3.6
2025-11-05 18:14:20.695127,Dwarka,28.5921,77.046,310,310,219,16.6,25.1,6.4,0,23.1,49,3.6
2025-11-05 18:14:21.207666,Saket,28.5245,77.2066,246,246,160,12.9,5,4,0,22.98,49,3.6
2025-11-05 18:14:21.715435,Rohini,28.736,77.12,339,339,254,6.6,20.9,1.9,0,23.06,49,3.6
2025-11-05 18:14:22.222422,Lajpat Nagar,28.5672,77.2433,247,247,158,16.8,22.5,4.8,0,23.08,49,3.6
2025-11-05 18:14:22.736670,Mayur Vihar,28.6034,77.29,238,238,191,28.6,14.9,4.2,0,23.14,49,3.6
2025-11-05 18:14:23.246803,Vasant Kunj,28.527,77.15,246,246,160,12.9,5,4,0,22.72,49,3.6
2025-11-05 18:14:23.760692,Delhi University,28.6863,77.209,276,276,198,19.7,13.3,9.1,0,23.07,49,3.6
2025-11-05 19:08:41.636432,Connaught Place,28.6315,77.2167,292,292,173,8.6,6.8,16.2,0,23.06,46,3.6
2025-11-05 19:08:42.338677,Karol Bagh,28.6517,77.1907,292,292,173,8.6,6.8,16.2,0,22.97,46,3.6
2025-11-05 19:08:43.041462,Chandni Chowk,28.6562,77.23,333,333,213,10.9,27.9,11.7,0,23.01,46,3.6
2025-11-05 19:08:43.750453,Dwarka,28.5921,77.046,337,337,240,18,20.2,6.5,0,23.1,46,3.6
2025-11-05 19:08:44.448924,Saket,28.5245,77.2066,275,275,165,10.8,5.4,4.1,0,22.98,46,3.6
2025-11-05 19:08:45.160965,Rohini,28.736,77.12,401,401,313,6.7,15.8,2.5,0,23.06,46,3.6
2025-11-05 19:08:45.864015,Lajpat Nagar,28.5672,77.2433,257,257,159,16,19,6,0,23.08,46,3.6
2025-11-05 19:08:46.565672,Mayur Vihar,28.6034,77.29,255,255,222,29.3,9.6,3.8,0,23.14,46,3.6
2025-11-05 19:08:47.262177,Vasant Kunj,28.527,77.15,275,275,165,10.8,5.4,4.1,0,22.72,46,3.6
2025-11-05 19:08:47.962407,Delhi University,28.6863,77.209,336,336,242,19,9.4,8.8,0,23.07,46,3.6
2025-11-05 20:11:45.215516,Connaught Place,28.6315,77.2167,389,389,279,6.1,10.6,6.3,0,22.06,46,3.6
2025-11-05 20:11:45.880625,Karol Bagh,28.6517,77.1907,389,389,279,6.1,10.6,6.3,0,21.97,46,3.6
2025-11-05 20:11:46.507361,Chandni Chowk,28.6562,77.23,420,420,323,13.9,28.6,15.1,0,22.01,46,3.6
2025-11-05 20:11:47.146523,Dwarka,28.5921,77.046,424,424,364,12.7,24.3,11.6,0,22.1,46,3.6
2025-11-05 20:11:47.778817,Saket,28.5245,77.2066,321,321,191,10.5,4.1,2.7,0,21.98,46,3.6
2025-11-05 20:11:48.441246,Rohini,28.736,77.12,448,448,394,6.1,19.5,2.5,0,22.06,46,3.6
2025-11-05 20:11:49.093557,Lajpat Nagar,28.5672,77.2433,327,327,200,16.3,15.3,5.6,0,22.08,46,3.6
2025-11-05 20:11:49.751875,Mayur Vihar,28.6034,77.29,321,321,300,28.7,8.1,4.4,0,22.14,46,3.6
2025-11-05 20:11:50.386790,Vasant Kunj,28.527,77.15,321,321,191,10.5,4.1,2.7,0,21.72,46,3.6
2025-11-05 20:11:51.053385,Delhi University,28.6863,77.209,418,418,359,15.9,12.2,7.8,0,22.07,46,3.6
2025-11-05 21:09:34.380725,Connaught Place,28.6315,77.2167,328,328,192,7.6,13.5,6.3,0,20.06,52,2.57
2025-11-05 21:09:34.992699,Karol Bagh,28.6517,77.1907,328,328,192,7.6,13.5,6.3,0,19.97,52,2.57
2025-11-05 21:09:35.592638,Chandni Chowk,28.6562,77.23,341,341,196,15.2,34,15.3,0,20.01,52,2.57
2025-11-05 21:09:36.194618,Dwarka,28.5921,77.046,328,328,206,11.7,23.4,10.7,0,20.1,52,2.57
2025-11-05 21:09:36.800565,Saket,28.5245,77.2066,348,348,197,12.2,2.3,2.7,0,19.98,52,2.57
2025-11-05 21:09:37.407674,Rohini,28.736,77.12,415,415,323,5.2,22.6,2.1,0,20.06,52,2.57
2025-11-05 21:09:38.010091,Lajpat Nagar,28.5672,77.2433,382,382,223,13.6,19.9,3.9,0,20.08,52,2.57
2025-11-05 21:09:38.614594,Mayur Vihar,28.6034,77.29,388,388,344,21.8,12.6,4.1,0,20.14,52,2.57
2025-11-05 21:09:39.219081,Vasant Kunj,28.527,77.15,348,348,197,12.2,2.3,2.7,0,19.72,52,2.57
2025-11-05 21:09:39.822510,Delhi University,28.6863,77.209,404,404,272,13.5,15,6.1,0,20.07,52,2.57
2025-11-05 22:09:23.117281,Connaught Place,28.6315,77.2167,287,287,174,6.8,12.5,3,0,20.06,52,2.06
2025-11-05 22:09:23.670091,Karol Bagh,28.6517,77.1907,287,287,174,6.8,12.5,3,0,19.97,52,2.06
2025-11-05 22:09:24.237328,Chandni Chowk,28.6562,77.23,291,291,170,13.6,34.3,15,0,20.01,52,2.06
2025-11-05 22:09:24.784470,Dwarka,28.5921,77.046,344,344,228,12.5,20.4,8.1,0,20.1,52,2.06
2025-11-05 22:09:25.330396,Saket,28.5245,77.2066,310,310,174,9.4,5.2,2.6,0,19.98,52,2.06
2025-11-05 22:09:25.878177,Rohini,28.736,77.12,373,373,260,5.2,24.8,2,0,20.06,52,2.06
2025-11-05 22:09:26.426302,Lajpat Nagar,28.5672,77.2433,294,294,167,11.5,22.4,2.3,0,20.08,52,2.06
2025-11-05 22:09:26.991409,Mayur Vihar,28.6034,77.29,313,313,235,22.6,14.1,4.2,0,20.14,52,2.06
2025-11-05 22:09:27.545016,Vasant Kunj,28.527,77.15,310,310,174,9.4,5.2,2.6,0,19.72,52,2.06
2025-11-05 22:09:28.092486,Delhi University,28.6863,77.209,333,333,191,12.6,18.1,5.4,0,20.07,52,2.06
2025-11-05 23:09:40.024608,Connaught Place,28.6315,77.2167,243,243,135,5.9,12.9,4.2,0,16.06,67,1.54
2025-11-05 23:09:40.733220,Karol Bagh,28.6517,77.1907,243,243,135,5.9,12.9,4.2,0,15.97,67,1.54
2025-11-05 23:09:41.436309,Chandni Chowk,28.6562,77.23,260,260,156,10.3,32.2,14.7,0,16.01,67,1.54
2025-11-05 23:09:42.141799,Dwarka,28.5921,77.046,327,327,196,17.5,11.8,6.5,0,16.1,67,1.54
2025-11-05 23:09:42.841930,Saket,28.5245,77.2066,286,286,162,8.5,3,2.5,0,15.98,67,1.54
2025-11-05 23:09:43.544383,Rohini,28.736,77.12,375,375,260,5.6,20.1,1.7,0,16.06,67,1.54
2025-11-05 23:09:44.244863,Lajpat Nagar,28.5672,77.2433,282,282,160,12.1,22.6,1.4,0,16.08,67,1.54
2025-11-05 23:09:44.948868,Mayur Vihar,28.6034,77.29,277,277,188,23,15.6,4.2,0,16.14,67,1.54
2025-11-05 23:09:45.645602,Vasant Kunj,28.527,77.15,286,286,162,8.5,3,2.5,0,15.72,67,1.54
2025-11-05 23:09:46.349366,Delhi University,28.6863,77.209,282,282,176,13.7,15.4,5.6,0,16.07,67,1.54
2025-11-06 00:46:38.333980,Connaught Place,28.6315,77.2167,267,267,156,6.4,6.9,1.7,0,15.06,72,1.54
2025-11-06 00:46:38.845581,Karol Bagh,28.6517,77.1907,267,267,156,6.4,6.9,1.7,0,14.97,72,1.54
2025-11-06 00:46:39.349065,Chandni Chowk,28.6562,77.23,292,292,170,11,17,8.9,0,15.01,72,1.54
2025-11-06 00:46:39.849079,Dwarka,28.5921,77.046,444,444,385,16,9.1,4.9,0,15.1,72,1.54
2025-11-06 00:46:40.355664,Saket,28.5245,77.2066,301,301,172,12.7,0.6,3.3,0,14.98,72,1.54
2025-11-06 00:46:40.853117,Rohini,28.736,77.12,438,438,365,6.3,11.8,2.2,0,15.06,72,1.54
2025-11-06 00:46:41.365506,Lajpat Nagar,28.5672,77.2433,290,290,167,13.5,16.9,2.9,0,15.08,72,1.54
2025-11-06 00:46:41.865263,Mayur Vihar,28.6034,77.29,266,266,181,30.8,7.2,3.7,0,15.14,72,1.54
2025-11-06 00:46:42.367232,Vasant Kunj,28.527,77.15,301,301,172,12.7,0.6,3.3,0,14.72,72,1.54
2025-11-06 00:46:42.868320,Delhi University,28.6863,77.209,332,332,210,15.6,11.4,5.3,0,15.07,72,1.54
2025-11-06 02:27:07.322942,Connaught Place,28.6315,77.2167,308,308,173,6.3,5.7,2.2,0,13.06,82,2.06
